"","Cluster","cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1449","Myeloid","Myeloid","GO:0006613","cotranslational protein targeting to membrane","9/261","109/18670",2.24217460884356e-05,0.00124803313604803,0.00104708950800227,"11224/25873/6227/6187/3921/6223/6171/6217/6235",9
"1450","Myeloid","Myeloid","GO:0007159","leukocyte cell-cell adhesion","16/261","337/18670",2.27771937982333e-05,0.00124803313604803,0.00104708950800227,"199/29108/11151/3485/100/7494/6280/3570/3689/6279/5058/64115/1051/6347/51571/972",16
"1451","Myeloid","Myeloid","GO:0002696","positive regulation of leukocyte activation","17/261","380/18670",2.7008486649302e-05,0.00145120820640492,0.00121755171634714,"7305/199/29108/11151/3485/8673/100/7494/1050/3570/3689/5058/64115/6347/51571/972/6348",17
"1452","Myeloid","Myeloid","GO:0046034","ATP metabolic process","15/261","305/18670",2.73985186860589e-05,0.00145120820640492,0.00121755171634714,"3939/5223/706/1351/29796/516/637/4708/526/4716/388753/518/30968/204/54205",15
"1453","Myeloid","Myeloid","GO:0050870","positive regulation of T cell activation","12/261","202/18670",2.85539679157424e-05,0.00148761491862671,0.0012480966476372,"199/29108/11151/3485/100/7494/3570/5058/64115/6347/51571/972",12
"1454","Myeloid","Myeloid","GO:0046651","lymphocyte proliferation","14/261","272/18670",3.09101945444179e-05,0.00158439674616387,0.00132929580273362,"51083/7305/199/29108/11151/3485/7940/100/3570/4332/64115/1051/3614/972",14
"1455","Myeloid","Myeloid","GO:0032943","mononuclear cell proliferation","14/261","274/18670",3.34962013534385e-05,0.00168969726827345,0.00141764207231846,"51083/7305/199/29108/11151/3485/7940/100/3570/4332/64115/1051/3614/972",14
"1456","Myeloid","Myeloid","GO:0032602","chemokine production","8/261","89/18670",3.48332561251824e-05,0.00172968887446609,0.00145119470008367,"199/29108/6280/3570/566/6279/1436/972",8
"1457","Myeloid","Myeloid","GO:0006119","oxidative phosphorylation","10/261","145/18670",3.78465917355725e-05,0.00185040720824076,0.00155247638649725,"1351/29796/516/637/4708/4716/388753/518/30968/54205",10
"1458","Myeloid","Myeloid","GO:0050867","positive regulation of cell activation","17/261","394/18670",4.25326974040218e-05,0.00200638623852186,0.00168334150646745,"7305/199/29108/11151/3485/8673/100/7494/1050/3570/3689/5058/64115/6347/51571/972/6348",17
"1459","Myeloid","Myeloid","GO:0070972","protein localization to endoplasmic reticulum","10/261","147/18670",4.25452559716741e-05,0.00200638623852186,0.00168334150646745,"11224/25873/6227/3309/6187/3921/6223/6171/6217/6235",10
"1460","Myeloid","Myeloid","GO:0010950","positive regulation of endopeptidase activity","11/261","178/18670",4.29308572119215e-05,0.00200638623852186,0.00168334150646745,"3336/4609/9141/29108/6280/6279/64115/637/27166/5366/54205",11
"1461","Myeloid","Myeloid","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","9/261","120/18670",4.81326873026363e-05,0.00221689391663447,0.00185995571224375,"11224/25873/6227/6187/3921/6223/6171/6217/6235",9
"1462","Myeloid","Myeloid","GO:0006364","rRNA processing","12/261","214/18670",5.01851587308487e-05,0.00227018565546155,0.00190466704159654,"10969/11224/6227/10528/9188/8886/6187/6223/6217/10360/55651/10248",12
"1463","Myeloid","Myeloid","GO:0010821","regulation of mitochondrion organization","11/261","182/18670",5.25688015044937e-05,0.00227018565546155,0.00190466704159654,"9141/29108/409/706/4318/637/27166/54543/7027/5366/30968",11
"1464","Myeloid","Myeloid","GO:0032103","positive regulation of response to external stimulus","15/261","323/18670",5.28410602751706e-05,0.00227018565546155,0.00190466704159654,"199/6223/8673/7132/1535/6280/1050/3570/566/6279/23765/811/1051/972/6348",15
"1465","Myeloid","Myeloid","GO:0001774","microglial cell activation","6/261","48/18670",5.28614658603383e-05,0.00227018565546155,0.00190466704159654,"7305/199/3689/566/6348/8530",6
"1466","Myeloid","Myeloid","GO:0002269","leukocyte activation involved in inflammatory response","6/261","48/18670",5.28614658603383e-05,0.00227018565546155,0.00190466704159654,"7305/199/3689/566/6348/8530",6
"1467","Myeloid","Myeloid","GO:0050766","positive regulation of phagocytosis","7/261","70/18670",5.44810469700774e-05,0.00228249388701023,0.00191499354635386,"29108/1535/566/5873/811/6347/11031",7
"1468","Myeloid","Myeloid","GO:0090200","positive regulation of release of cytochrome c from mitochondria","5/261","30/18670",5.50096844194355e-05,0.00228249388701023,0.00191499354635386,"9141/29108/4318/637/5366",5
"1469","Myeloid","Myeloid","GO:0042116","macrophage activation","8/261","95/18670",5.57848181262774e-05,0.00228249388701023,0.00191499354635386,"7305/199/1050/3689/566/972/6348/8530",8
"1470","Myeloid","Myeloid","GO:0051249","regulation of lymphocyte activation","19/261","485/18670",5.60209324061669e-05,0.00228249388701023,0.00191499354635386,"51083/7305/199/678/29108/11151/3485/7940/100/7494/3570/4332/5058/64115/1051/6347/27166/51571/972",19
"1471","Myeloid","Myeloid","GO:0097193","intrinsic apoptotic signaling pathway","14/261","289/18670",5.97338122264556e-05,0.00239712728387428,0.00201117002088488,"5034/8531/29108/3094/7132/7494/6280/6279/1051/4318/637/972/5366/114971",14
"1472","Myeloid","Myeloid","GO:0016072","rRNA metabolic process","13/261","253/18670",6.03430405002965e-05,0.00239712728387428,0.00201117002088488,"10969/11224/6227/10528/9188/8886/6187/6223/6217/10360/55651/2971/10248",13
"1473","Myeloid","Myeloid","GO:0022409","positive regulation of cell-cell adhesion","13/261","255/18670",6.53818198088408e-05,0.00256522744879625,0.00215220467284982,"199/29108/11151/3485/100/7494/3570/3689/5058/64115/6347/51571/972",13
"1474","Myeloid","Myeloid","GO:0042742","defense response to bacterium","15/261","330/18670",6.73073066586188e-05,0.00258354780655638,0.00216757530191359,"6223/29108/7132/1535/6280/51316/1053/3570/4353/566/6279/4069/1511/1130/1051",15
"1475","Myeloid","Myeloid","GO:0006909","phagocytosis","16/261","369/18670",6.74746595167337e-05,0.00258354780655638,0.00216757530191359,"7305/199/29108/11151/1535/1053/3689/566/5873/9936/5657/2219/5058/811/6347/11031",16
"1476","Myeloid","Myeloid","GO:0050764","regulation of phagocytosis","8/261","98/18670",6.96692920285688e-05,0.00263582154841419,0.00221143254020507,"29108/1535/566/5873/5657/811/6347/11031",8
"1477","Myeloid","Myeloid","GO:0009620","response to fungus","6/261","52/18670",8.3697856242479e-05,0.00312931514280704,0.00262546959581671,"23406/6280/4353/6279/23765/1511",6
"1478","Myeloid","Myeloid","GO:0150076","neuroinflammatory response","7/261","75/18670",8.50132202178059e-05,0.00314153504479287,0.00263572199279929,"7305/199/3689/566/4318/6348/8530",7
"1479","Myeloid","Myeloid","GO:0045454","cell redox homeostasis","7/261","76/18670",9.25347334414447e-05,0.00338017681467714,0.00283594046953635,"5034/9601/1535/1536/653361/4353/2745",7
"1480","Myeloid","Myeloid","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","9/261","132/18670",0.000101004131009514,0.00364762645850269,0.00306032851491746,"3336/4609/9141/29108/6280/6279/637/5366/54205",9
"1481","Myeloid","Myeloid","GO:1903037","regulation of leukocyte cell-cell adhesion","14/261","304/18670",0.000102403425381967,0.00365660770633587,0.00306786370777674,"199/29108/11151/3485/100/7494/3570/3689/5058/64115/1051/6347/51571/972",14
"1482","Myeloid","Myeloid","GO:0002237","response to molecule of bacterial origin","15/261","343/18670",0.000103568221480819,0.00365710897628935,0.00306828426913349,"4257/29108/7494/1053/4353/6279/9516/1511/706/92140/1051/6347/7867/6348/567",15
"1483","Myeloid","Myeloid","GO:0010952","positive regulation of peptidase activity","11/261","197/18670",0.000107082920633884,0.00373966507444488,0.00313754815460531,"3336/4609/9141/29108/6280/6279/64115/637/27166/5366/54205",11
"1484","Myeloid","Myeloid","GO:1902105","regulation of leukocyte differentiation","13/261","272/18670",0.00012514071770301,0.00432279566152352,0.00362678990780004,"4609/7305/678/100/7494/2124/9770/64115/1051/27166/972/6348/54997",13
"1485","Myeloid","Myeloid","GO:0042554","superoxide anion generation","5/261","36/18670",0.000135902949807303,0.00464408144610334,0.00389634603126089,"7305/1535/1536/3689/653361",5
"1486","Myeloid","Myeloid","GO:2000116","regulation of cysteine-type endopeptidase activity","12/261","239/18670",0.000143709911237031,0.00480991883299326,0.00403548223111918,"3336/4609/9141/29108/409/6280/6279/4318/637/5366/54205/8530",12
"1487","Myeloid","Myeloid","GO:0050863","regulation of T cell activation","14/261","314/18670",0.000143782973295897,0.00480991883299326,0.00403548223111918,"199/29108/11151/3485/100/7494/3570/5058/64115/1051/6347/27166/51571/972",14
"1488","Myeloid","Myeloid","GO:0032722","positive regulation of chemokine production","6/261","58/18670",0.00015516174866478,0.00503804836851717,0.00422688102992746,"199/29108/3570/566/1436/972",6
"1489","Myeloid","Myeloid","GO:0061900","glial cell activation","6/261","58/18670",0.00015516174866478,0.00503804836851717,0.00422688102992746,"7305/199/3689/566/6348/8530",6
"1490","Myeloid","Myeloid","GO:0071276","cellular response to cadmium ion","5/261","37/18670",0.00015535831973401,0.00503804836851717,0.00422688102992746,"4501/1536/653361/4318/4502",5
"1491","Myeloid","Myeloid","GO:0000956","nuclear-transcribed mRNA catabolic process","11/261","207/18670",0.000165664979067136,0.00531801316641777,0.00446176918635892,"11224/51690/25873/6227/6187/678/3921/6223/6171/6217/6235",11
"1492","Myeloid","Myeloid","GO:0061077","chaperone-mediated protein folding","6/261","59/18670",0.000170727158399877,0.0054257090939481,0.00455212518133567,"3336/2288/9141/9601/3309/972",6
"1493","Myeloid","Myeloid","GO:0045785","positive regulation of cell adhesion","16/261","403/18670",0.000186503934905715,0.00586841094188479,0.00492354838057506,"199/29108/11151/3485/100/7494/3570/3689/566/5058/811/64115/6347/4814/51571/972",16
"1494","Myeloid","Myeloid","GO:0019083","viral transcription","10/261","177/18670",0.000199667357659784,0.0062210084572823,0.00521937478794875,"11224/25873/6227/6187/3921/6223/6171/6217/6235/6348",10
"1495","Myeloid","Myeloid","GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","7/261","86/18670",0.000202040907137799,0.00623384468819345,0.0052301442798165,"3336/29108/6280/6279/637/5366/54205",7
"1496","Myeloid","Myeloid","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","11/261","215/18670",0.000230339488783129,0.00703864322454601,0.00590536361424764,"3336/4609/9141/29108/409/6280/6279/4318/637/5366/54205",11
"1497","Myeloid","Myeloid","GO:0032496","response to lipopolysaccharide","14/261","330/18670",0.000240083733392006,0.00707573126181868,0.00593648017163615,"4257/29108/7494/1053/4353/6279/9516/1511/706/92140/1051/6347/7867/6348",14
"1498","Myeloid","Myeloid","GO:0002761","regulation of myeloid leukocyte differentiation","8/261","117/18670",0.000240459086304725,0.00707573126181868,0.00593648017163615,"4609/7305/2124/9770/1051/972/6348/54997",8
"1499","Myeloid","Myeloid","GO:0010822","positive regulation of mitochondrion organization","8/261","117/18670",0.000240459086304725,0.00707573126181868,0.00593648017163615,"9141/29108/4318/637/54543/7027/5366/30968",8
"1500","Myeloid","Myeloid","GO:0022904","respiratory electron transport chain","8/261","117/18670",0.000240459086304725,0.00707573126181868,0.00593648017163615,"1351/29796/637/4708/4716/6390/388753/54205",8
"1501","Myeloid","Myeloid","GO:0046686","response to cadmium ion","6/261","63/18670",0.00024573999743101,0.00716478634711696,0.0060111966537204,"4501/1536/653361/4318/567/4502",6
"1502","Myeloid","Myeloid","GO:2001056","positive regulation of cysteine-type endopeptidase activity","9/261","149/18670",0.000252798951625081,0.00730359152967735,0.00612765305709408,"3336/4609/9141/29108/6280/6279/637/5366/54205",9
"1503","Myeloid","Myeloid","GO:0006839","mitochondrial transport","12/261","256/18670",0.000271154208906254,0.00776331599913582,0.00651335809539632,"9141/26517/10452/706/516/637/54543/7027/5366/23593/518/30968",12
"1504","Myeloid","Myeloid","GO:0032675","regulation of interleukin-6 production","9/261","152/18670",0.000293175508147161,0.00831885504367569,0.00697945077196202,"7305/199/29108/409/1535/7494/3570/1051/972",9
"1505","Myeloid","Myeloid","GO:0045807","positive regulation of endocytosis","9/261","153/18670",0.000307765022751415,0.0085796249324912,0.00719823455798092,"29108/409/1535/566/5873/811/6347/11031/567",9
"1506","Myeloid","Myeloid","GO:0050729","positive regulation of inflammatory response","9/261","153/18670",0.000307765022751415,0.0085796249324912,0.00719823455798092,"6223/8673/7132/6280/1050/6279/23765/1051/6348",9
"1507","Myeloid","Myeloid","GO:0019730","antimicrobial humoral response","8/261","122/18670",0.000319829248237152,0.00883841174693627,0.00741535456095842,"3151/6223/6280/566/6279/5657/4069/1511",8
"1508","Myeloid","Myeloid","GO:0052548","regulation of endopeptidase activity","16/261","425/18670",0.00033765726930132,0.00925064484344477,0.00776121472904031,"3336/4609/9141/29108/409/5037/6280/1475/6279/64115/4318/637/27166/5366/54205/8530",16
"1509","Myeloid","Myeloid","GO:0071248","cellular response to metal ion","10/261","190/18670",0.000352666194368699,0.00946624035224654,0.00794209758280299,"3309/4501/1050/1536/653361/811/706/4318/567/4502",10
"1510","Myeloid","Myeloid","GO:0008637","apoptotic mitochondrial changes","8/261","124/18670",0.000357034351083243,0.00946624035224654,0.00794209758280299,"9141/29108/409/4318/637/27166/7027/5366",8
"1511","Myeloid","Myeloid","GO:0030225","macrophage differentiation","5/261","44/18670",0.000357441422992318,0.00946624035224654,0.00794209758280299,"6688/1050/1053/1436/4318",5
"1512","Myeloid","Myeloid","GO:0090382","phagosome maturation","5/261","44/18670",0.000357441422992318,0.00946624035224654,0.00794209758280299,"10981/11151/11031/533/526",5
"1513","Myeloid","Myeloid","GO:0048545","response to steroid hormone","15/261","385/18670",0.000360501906245729,0.00946838890949525,0.00794390020461445,"5245/2288/1978/199/678/3485/3490/409/1535/6285/1536/5058/811/706/51389",15
"1514","Myeloid","Myeloid","GO:0006457","protein folding","11/261","227/18670",0.000366662933454232,0.00949940103240679,0.00796991911996502,"3336/2288/7184/5034/9141/9601/3309/811/9761/972/567",11
"1515","Myeloid","Myeloid","GO:0019080","viral gene expression","10/261","191/18670",0.00036766089584205,0.00949940103240679,0.00796991911996502,"11224/25873/6227/6187/3921/6223/6171/6217/6235/6348",10
"1516","Myeloid","Myeloid","GO:0032755","positive regulation of interleukin-6 production","7/261","96/18670",0.00039823296321442,0.010150480617813,0.00851616952234781,"7305/199/29108/1535/7494/3570/972",7
"1517","Myeloid","Myeloid","GO:0006413","translational initiation","10/261","193/18670",0.000399247978988868,0.010150480617813,0.00851616952234781,"1978/11224/25873/6227/6187/3921/6223/6171/6217/6235",10
"1518","Myeloid","Myeloid","GO:0070254","mucus secretion","3/261","11/18670",0.000410124400512871,0.0103442487684913,0.00867873940266585,"8673/100/1535",3
"1519","Myeloid","Myeloid","GO:0032680","regulation of tumor necrosis factor production","9/261","160/18670",0.000427633844199439,0.0107009476918568,0.00897800685749838,"7305/29108/409/1535/1536/566/64115/706/6348",9
"1520","Myeloid","Myeloid","GO:0006984","ER-nucleus signaling pathway","5/261","46/18670",0.000441027844256119,0.0109498944456715,0.00918687113076275,"7184/3309/7494/811/6347",5
"1521","Myeloid","Myeloid","GO:0032635","interleukin-6 production","9/261","161/18670",0.000447529969327866,0.0110251956784803,0.00925004824404313,"7305/199/29108/409/1535/7494/3570/1051/972",9
"1522","Myeloid","Myeloid","GO:0042773","ATP synthesis coupled electron transport","7/261","98/18670",0.000451439517745795,0.0110359599030472,0.00925907933967691,"1351/29796/637/4708/4716/388753/54205",7
"1523","Myeloid","Myeloid","GO:0032640","tumor necrosis factor production","9/261","163/18670",0.000489609769708634,0.0117877261222276,0.00988980499738414,"7305/29108/409/1535/1536/566/64115/706/6348",9
"1524","Myeloid","Myeloid","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","9/261","163/18670",0.000489609769708634,0.0117877261222276,0.00988980499738414,"7305/29108/409/1535/1536/566/64115/706/6348",9
"1525","Myeloid","Myeloid","GO:0071216","cellular response to biotic stimulus","11/261","236/18670",0.000508713072718958,0.0120705738527899,0.0101271119105418,"3309/29108/7494/1053/9516/1511/706/92140/1051/6347/6348",11
"1526","Myeloid","Myeloid","GO:0051881","regulation of mitochondrial membrane potential","6/261","72/18670",0.000508954341181198,0.0120705738527899,0.0101271119105418,"706/637/27166/5366/23593/30968",6
"1527","Myeloid","Myeloid","GO:0006801","superoxide metabolic process","6/261","73/18670",0.000548132801522611,0.0127150806075829,0.0106678477622495,"7305/1535/1536/3689/653361/4353",6
"1528","Myeloid","Myeloid","GO:0032945","negative regulation of mononuclear cell proliferation","6/261","73/18670",0.000548132801522611,0.0127150806075829,0.0106678477622495,"51083/7305/7940/4332/64115/1051",6
